,id,loan_status
16549,75194,0
16550,75195,1
16551,75196,0
16552,75197,0
16553,75198,0
16554,75199,0
16555,75200,0
16556,75201,0
16557,75202,0
16558,75203,0
16559,75204,0
16560,75205,0
16561,75206,0
16562,75207,0
16563,75208,0
16564,75209,1
16565,75210,0
16566,75211,0
16567,75212,0
16568,75213,0
16569,75214,0
16570,75215,0
16571,75216,0
16572,75217,0
16573,75218,0
16574,75219,0
16575,75220,0
16576,75221,0
16577,75222,0
16578,75223,0
16579,75224,0
16580,75225,0
16581,75226,0
16582,75227,0
16583,75228,0
16584,75229,0
16585,75230,0
16586,75231,1
16587,75232,0
16588,75233,0
16589,75234,1
16590,75235,0
16591,75236,0
16592,75237,0
16593,75238,0
16594,75239,0
16595,75240,0
16596,75241,0
16597,75242,0
16598,75243,0
16599,75244,0
16600,75245,0
16601,75246,0
16602,75247,0
16603,75248,0
16604,75249,0
16605,75250,0
16606,75251,1
16607,75252,0
16608,75253,0
16609,75254,0
16610,75255,0
16611,75256,0
16612,75257,0
16613,75258,0
16614,75259,0
16615,75260,0
16616,75261,0
16617,75262,0
16618,75263,0
16619,75264,0
16620,75265,0
16621,75266,0
16622,75267,0
16623,75268,0
16624,75269,0
16625,75270,0
16626,75271,0
16627,75272,0
16628,75273,0
16629,75274,1
16630,75275,0
16631,75276,0
16632,75277,0
16633,75278,0
16634,75279,0
16635,75280,0
16636,75281,0
16637,75282,0
16638,75283,0
16639,75284,0
16640,75285,1
16641,75286,1
16642,75287,1
16643,75288,0
16644,75289,0
16645,75290,0
16646,75291,0
16647,75292,0
16648,75293,0
16649,75294,0
16650,75295,0
16651,75296,0
16652,75297,0
16653,75298,0
16654,75299,0
16655,75300,0
16656,75301,0
16657,75302,0
16658,75303,0
16659,75304,0
16660,75305,0
16661,75306,0
16662,75307,0
16663,75308,1
16664,75309,0
16665,75310,0
16666,75311,0
16667,75312,0
16668,75313,0
16669,75314,0
16670,75315,0
16671,75316,0
16672,75317,0
16673,75318,0
16674,75319,1
16675,75320,0
16676,75321,0
16677,75322,1
16678,75323,0
16679,75324,0
16680,75325,0
16681,75326,0
16682,75327,0
16683,75328,0
16684,75329,0
16685,75330,0
16686,75331,0
16687,75332,0
16688,75333,0
16689,75334,0
16690,75335,0
16691,75336,0
16692,75337,0
16693,75338,0
16694,75339,0
16695,75340,0
16696,75341,0
16697,75342,0
16698,75343,0
16699,75344,0
16700,75345,0
16701,75346,0
16702,75347,0
16703,75348,0
16704,75349,0
16705,75350,0
16706,75351,0
16707,75352,0
16708,75353,0
16709,75354,0
16710,75355,0
16711,75356,0
16712,75357,0
16713,75358,0
16714,75359,0
16715,75360,0
16716,75361,0
16717,75362,0
16718,75363,0
16719,75364,0
16720,75365,0
16721,75366,0
16722,75367,0
16723,75368,0
16724,75369,0
16725,75370,0
16726,75371,0
16727,75372,1
16728,75373,0
16729,75374,0
16730,75375,1
16731,75376,0
16732,75377,0
16733,75378,0
16734,75379,0
16735,75380,0
16736,75381,0
16737,75382,1
16738,75383,0
16739,75384,1
16740,75385,1
16741,75386,0
16742,75387,0
16743,75388,0
16744,75389,0
16745,75390,0
16746,75391,0
16747,75392,0
16748,75393,0
16749,75394,0
16750,75395,0
16751,75396,0
16752,75397,0
16753,75398,0
16754,75399,0
16755,75400,0
16756,75401,0
16757,75402,0
16758,75403,0
16759,75404,0
16760,75405,0
16761,75406,0
16762,75407,0
16763,75408,0
16764,75409,1
16765,75410,0
16766,75411,0
16767,75412,0
16768,75413,0
16769,75414,0
16770,75415,0
16771,75416,0
16772,75417,0
16773,75418,0
16774,75419,0
16775,75420,0
16776,75421,0
16777,75422,0
16778,75423,0
16779,75424,0
16780,75425,0
16781,75426,0
16782,75427,1
16783,75428,1
16784,75429,0
16785,75430,0
16786,75431,0
16787,75432,0
16788,75433,0
16789,75434,0
16790,75435,0
16791,75436,0
16792,75437,0
16793,75438,0
16794,75439,0
16795,75440,0
16796,75441,0
16797,75442,0
16798,75443,0
16799,75444,0
16800,75445,0
16801,75446,0
16802,75447,0
16803,75448,0
16804,75449,0
16805,75450,0
16806,75451,0
16807,75452,0
16808,75453,0
16809,75454,0
16810,75455,0
16811,75456,0
16812,75457,0
16813,75458,0
16814,75459,0
16815,75460,0
16816,75461,0
16817,75462,1
16818,75463,0
16819,75464,1
16820,75465,0
16821,75466,0
16822,75467,0
16823,75468,1
16824,75469,0
16825,75470,0
16826,75471,0
16827,75472,0
16828,75473,0
16829,75474,0
16830,75475,0
16831,75476,0
16832,75477,0
16833,75478,0
16834,75479,0
16835,75480,0
16836,75481,0
16837,75482,0
16838,75483,1
16839,75484,0
16840,75485,0
16841,75486,0
16842,75487,0
16843,75488,0
16844,75489,0
16845,75490,1
16846,75491,0
16847,75492,0
16848,75493,0
16849,75494,0
16850,75495,0
16851,75496,0
16852,75497,0
16853,75498,0
16854,75499,0
16855,75500,0
16856,75501,0
16857,75502,1
16858,75503,1
16859,75504,0
16860,75505,0
16861,75506,0
16862,75507,0
16863,75508,0
16864,75509,0
16865,75510,0
16866,75511,0
16867,75512,0
16868,75513,0
16869,75514,0
16870,75515,0
16871,75516,0
16872,75517,0
16873,75518,0
16874,75519,0
16875,75520,0
16876,75521,1
16877,75522,0
16878,75523,0
16879,75524,0
16880,75525,0
16881,75526,0
16882,75527,0
16883,75528,1
16884,75529,0
16885,75530,0
16886,75531,0
16887,75532,0
16888,75533,0
16889,75534,0
16890,75535,1
16891,75536,0
16892,75537,0
16893,75538,0
16894,75539,0
16895,75540,1
16896,75541,1
16897,75542,0
16898,75543,0
16899,75544,0
16900,75545,1
16901,75546,0
16902,75547,0
16903,75548,1
16904,75549,0
16905,75550,0
16906,75551,0
16907,75552,0
16908,75553,0
16909,75554,0
16910,75555,0
16911,75556,1
16912,75557,0
16913,75558,0
16914,75559,1
16915,75560,0
16916,75561,0
16917,75562,0
16918,75563,0
16919,75564,0
16920,75565,0
16921,75566,0
16922,75567,0
16923,75568,0
16924,75569,0
16925,75570,0
16926,75571,0
16927,75572,0
16928,75573,0
16929,75574,1
16930,75575,0
16931,75576,0
16932,75577,0
16933,75578,0
16934,75579,0
16935,75580,0
16936,75581,0
16937,75582,0
16938,75583,0
16939,75584,0
16940,75585,1
16941,75586,0
16942,75587,0
16943,75588,0
16944,75589,0
16945,75590,0
16946,75591,0
16947,75592,0
16948,75593,0
16949,75594,0
16950,75595,0
16951,75596,0
16952,75597,0
16953,75598,0
16954,75599,0
16955,75600,0
16956,75601,0
16957,75602,0
16958,75603,0
16959,75604,0
16960,75605,0
16961,75606,0
16962,75607,1
16963,75608,0
16964,75609,0
16965,75610,0
16966,75611,0
16967,75612,0
16968,75613,0
16969,75614,0
16970,75615,0
16971,75616,0
16972,75617,0
16973,75618,0
16974,75619,0
16975,75620,0
16976,75621,0
16977,75622,0
16978,75623,0
16979,75624,0
16980,75625,0
16981,75626,1
16982,75627,0
16983,75628,1
16984,75629,0
16985,75630,0
16986,75631,0
16987,75632,0
16988,75633,0
16989,75634,0
16990,75635,0
16991,75636,1
16992,75637,0
16993,75638,0
16994,75639,0
16995,75640,0
16996,75641,0
16997,75642,0
16998,75643,0
16999,75644,0
17000,75645,0
17001,75646,0
17002,75647,1
17003,75648,0
17004,75649,0
17005,75650,1
17006,75651,0
17007,75652,0
17008,75653,0
17009,75654,0
17010,75655,1
17011,75656,0
17012,75657,1
17013,75658,0
17014,75659,0
17015,75660,0
17016,75661,0
17017,75662,0
17018,75663,0
17019,75664,1
17020,75665,0
17021,75666,0
17022,75667,1
17023,75668,0
17024,75669,0
17025,75670,0
17026,75671,0
17027,75672,0
17028,75673,0
17029,75674,0
17030,75675,0
17031,75676,0
17032,75677,0
17033,75678,0
17034,75679,1
17035,75680,0
17036,75681,0
17037,75682,0
17038,75683,0
17039,75684,0
17040,75685,0
17041,75686,0
17042,75687,0
17043,75688,0
17044,75689,0
17045,75690,0
17046,75691,0
17047,75692,0
17048,75693,0
17049,75694,0
17050,75695,0
17051,75696,0
17052,75697,0
17053,75698,0
17054,75699,0
17055,75700,0
17056,75701,1
17057,75702,0
17058,75703,0
17059,75704,0
17060,75705,0
17061,75706,0
17062,75707,0
17063,75708,0
17064,75709,0
17065,75710,0
17066,75711,0
17067,75712,0
17068,75713,0
17069,75714,1
17070,75715,0
17071,75716,0
17072,75717,0
17073,75718,0
17074,75719,0
17075,75720,0
17076,75721,0
17077,75722,0
17078,75723,0
17079,75724,0
17080,75725,0
17081,75726,0
17082,75727,0
17083,75728,0
17084,75729,0
17085,75730,0
17086,75731,0
17087,75732,0
17088,75733,0
17089,75734,0
17090,75735,0
17091,75736,0
17092,75737,0
17093,75738,0
17094,75739,0
17095,75740,0
17096,75741,0
17097,75742,0
17098,75743,0
17099,75744,0
17100,75745,0
17101,75746,0
17102,75747,0
17103,75748,1
17104,75749,0
17105,75750,0
17106,75751,0
17107,75752,0
17108,75753,0
17109,75754,0
17110,75755,0
17111,75756,0
17112,75757,0
17113,75758,0
17114,75759,0
17115,75760,0
17116,75761,0
17117,75762,0
17118,75763,0
17119,75764,0
17120,75765,0
17121,75766,1
17122,75767,0
17123,75768,0
17124,75769,0
17125,75770,0
17126,75771,0
17127,75772,0
17128,75773,0
17129,75774,0
17130,75775,0
17131,75776,0
17132,75777,0
17133,75778,0
17134,75779,0
17135,75780,0
17136,75781,0
17137,75782,0
17138,75783,0
17139,75784,0
17140,75785,0
17141,75786,0
17142,75787,0
17143,75788,0
17144,75789,0
17145,75790,0
17146,75791,0
17147,75792,0
17148,75793,0
17149,75794,0
17150,75795,0
17151,75796,0
17152,75797,0
17153,75798,1
17154,75799,0
17155,75800,0
17156,75801,0
17157,75802,0
17158,75803,0
17159,75804,0
17160,75805,0
17161,75806,0
17162,75807,0
17163,75808,0
17164,75809,0
17165,75810,0
17166,75811,1
17167,75812,0
17168,75813,0
17169,75814,0
17170,75815,0
17171,75816,0
17172,75817,0
17173,75818,0
17174,75819,1
17175,75820,0
17176,75821,0
17177,75822,1
17178,75823,0
17179,75824,0
17180,75825,1
17181,75826,0
17182,75827,1
17183,75828,0
17184,75829,0
17185,75830,0
17186,75831,0
17187,75832,0
17188,75833,0
17189,75834,0
17190,75835,0
17191,75836,0
17192,75837,0
17193,75838,0
17194,75839,0
17195,75840,0
17196,75841,0
17197,75842,0
17198,75843,0
17199,75844,0
17200,75845,0
17201,75846,0
17202,75847,0
17203,75848,0
17204,75849,0
17205,75850,0
17206,75851,0
17207,75852,0
17208,75853,0
17209,75854,0
17210,75855,0
17211,75856,0
17212,75857,1
17213,75858,0
17214,75859,0
17215,75860,0
17216,75861,1
17217,75862,0
17218,75863,0
17219,75864,0
17220,75865,0
17221,75866,0
17222,75867,0
17223,75868,1
17224,75869,0
17225,75870,0
17226,75871,0
17227,75872,0
17228,75873,0
17229,75874,0
17230,75875,0
17231,75876,0
17232,75877,0
17233,75878,1
17234,75879,0
17235,75880,0
17236,75881,0
17237,75882,0
17238,75883,0
17239,75884,0
17240,75885,0
17241,75886,0
17242,75887,1
17243,75888,0
17244,75889,0
17245,75890,0
17246,75891,0
17247,75892,0
17248,75893,0
17249,75894,0
17250,75895,0
17251,75896,0
17252,75897,0
17253,75898,0
17254,75899,0
17255,75900,0
17256,75901,1
17257,75902,0
17258,75903,0
17259,75904,0
17260,75905,0
17261,75906,0
17262,75907,0
17263,75908,0
17264,75909,0
17265,75910,0
17266,75911,0
17267,75912,0
17268,75913,0
17269,75914,0
17270,75915,0
17271,75916,0
17272,75917,0
17273,75918,0
17274,75919,0
17275,75920,0
17276,75921,1
17277,75922,0
17278,75923,0
17279,75924,0
17280,75925,0
17281,75926,0
17282,75927,0
17283,75928,0
17284,75929,0
17285,75930,1
17286,75931,0
17287,75932,0
17288,75933,0
17289,75934,0
17290,75935,0
17291,75936,1
17292,75937,0
17293,75938,1
17294,75939,0
17295,75940,0
17296,75941,0
17297,75942,0
17298,75943,0
17299,75944,0
17300,75945,0
17301,75946,0
17302,75947,0
17303,75948,0
17304,75949,0
17305,75950,0
17306,75951,0
17307,75952,0
17308,75953,0
17309,75954,0
17310,75955,0
17311,75956,0
17312,75957,0
17313,75958,0
17314,75959,0
17315,75960,0
17316,75961,0
17317,75962,0
17318,75963,0
17319,75964,0
17320,75965,0
17321,75966,0
17322,75967,0
17323,75968,0
17324,75969,0
17325,75970,0
17326,75971,0
17327,75972,0
17328,75973,0
17329,75974,0
17330,75975,0
17331,75976,0
17332,75977,1
17333,75978,0
17334,75979,0
17335,75980,1
17336,75981,0
17337,75982,0
17338,75983,0
17339,75984,0
17340,75985,0
17341,75986,1
17342,75987,1
17343,75988,0
17344,75989,0
17345,75990,0
17346,75991,0
17347,75992,0
17348,75993,0
17349,75994,0
17350,75995,0
17351,75996,0
17352,75997,0
17353,75998,1
17354,75999,0
17355,76000,0
17356,76001,0
17357,76002,0
17358,76003,0
17359,76004,1
17360,76005,0
17361,76006,0
17362,76007,0
17363,76008,0
17364,76009,0
17365,76010,0
17366,76011,0
17367,76012,0
17368,76013,0
17369,76014,0
17370,76015,0
17371,76016,0
17372,76017,0
17373,76018,0
17374,76019,0
17375,76020,0
17376,76021,0
17377,76022,0
17378,76023,1
17379,76024,0
17380,76025,0
17381,76026,0
17382,76027,0
17383,76028,0
17384,76029,1
17385,76030,1
17386,76031,0
17387,76032,0
17388,76033,0
17389,76034,0
17390,76035,0
17391,76036,0
17392,76037,1
17393,76038,0
17394,76039,0
17395,76040,0
17396,76041,0
17397,76042,1
17398,76043,0
17399,76044,0
17400,76045,0
17401,76046,0
17402,76047,0
17403,76048,0
17404,76049,0
17405,76050,1
17406,76051,0
17407,76052,0
17408,76053,0
17409,76054,1
17410,76055,1
17411,76056,0
17412,76057,0
17413,76058,0
17414,76059,1
17415,76060,0
17416,76061,0
17417,76062,0
17418,76063,0
17419,76064,0
17420,76065,0
17421,76066,0
17422,76067,1
17423,76068,0
17424,76069,1
17425,76070,0
17426,76071,0
17427,76072,0
17428,76073,0
17429,76074,0
17430,76075,1
17431,76076,0
17432,76077,0
17433,76078,0
17434,76079,0
17435,76080,0
17436,76081,0
17437,76082,0
17438,76083,0
17439,76084,1
17440,76085,0
17441,76086,0
17442,76087,0
17443,76088,0
17444,76089,0
17445,76090,0
17446,76091,0
17447,76092,0
17448,76093,0
17449,76094,0
17450,76095,0
17451,76096,0
17452,76097,0
17453,76098,0
17454,76099,0
17455,76100,0
17456,76101,0
17457,76102,0
17458,76103,0
17459,76104,0
17460,76105,0
17461,76106,0
17462,76107,0
17463,76108,0
17464,76109,0
17465,76110,0
17466,76111,0
17467,76112,0
17468,76113,0
17469,76114,0
17470,76115,0
17471,76116,0
17472,76117,0
17473,76118,0
17474,76119,0
17475,76120,0
17476,76121,0
17477,76122,1
17478,76123,0
17479,76124,0
17480,76125,0
17481,76126,0
17482,76127,0
17483,76128,0
17484,76129,0
17485,76130,0
17486,76131,0
17487,76132,0
17488,76133,0
17489,76134,0
17490,76135,0
17491,76136,0
17492,76137,0
17493,76138,0
17494,76139,1
17495,76140,0
17496,76141,1
17497,76142,0
17498,76143,1
17499,76144,0
17500,76145,0
17501,76146,0
17502,76147,0
17503,76148,1
17504,76149,0
17505,76150,0
17506,76151,0
17507,76152,0
17508,76153,0
17509,76154,0
17510,76155,0
17511,76156,0
17512,76157,0
17513,76158,0
17514,76159,0
17515,76160,0
17516,76161,1
17517,76162,0
17518,76163,0
17519,76164,0
17520,76165,0
17521,76166,0
17522,76167,0
17523,76168,0
17524,76169,0
17525,76170,0
17526,76171,0
17527,76172,0
17528,76173,0
17529,76174,1
17530,76175,0
17531,76176,0
17532,76177,0
17533,76178,0
17534,76179,1
17535,76180,0
17536,76181,0
17537,76182,0
17538,76183,0
17539,76184,0
17540,76185,0
17541,76186,0
17542,76187,0
17543,76188,0
17544,76189,0
17545,76190,0
17546,76191,0
17547,76192,0
17548,76193,0
17549,76194,0
17550,76195,0
17551,76196,0
17552,76197,0
17553,76198,0
17554,76199,0
17555,76200,0
17556,76201,0
17557,76202,0
17558,76203,0
17559,76204,0
17560,76205,0
17561,76206,0
17562,76207,0
17563,76208,1
17564,76209,0
17565,76210,0
17566,76211,0
17567,76212,0
17568,76213,1
17569,76214,0
17570,76215,0
17571,76216,0
17572,76217,0
17573,76218,0
17574,76219,0
17575,76220,0
17576,76221,0
17577,76222,0
17578,76223,0
17579,76224,1
17580,76225,0
17581,76226,0
17582,76227,0
17583,76228,0
17584,76229,0
17585,76230,0
17586,76231,0
17587,76232,0
17588,76233,0
17589,76234,0
17590,76235,0
17591,76236,0
17592,76237,0
17593,76238,0
17594,76239,0
17595,76240,0
17596,76241,0
17597,76242,0
17598,76243,0
17599,76244,0
17600,76245,0
17601,76246,0
17602,76247,0
17603,76248,0
17604,76249,0
17605,76250,0
17606,76251,0
17607,76252,0
17608,76253,1
17609,76254,0
17610,76255,0
17611,76256,0
17612,76257,0
17613,76258,0
17614,76259,0
17615,76260,0
17616,76261,0
17617,76262,0
17618,76263,0
17619,76264,0
17620,76265,0
17621,76266,1
17622,76267,0
17623,76268,0
17624,76269,1
17625,76270,0
17626,76271,0
17627,76272,0
17628,76273,0
17629,76274,0
17630,76275,1
17631,76276,0
17632,76277,0
17633,76278,0
17634,76279,0
17635,76280,0
17636,76281,0
17637,76282,0
17638,76283,1
17639,76284,0
17640,76285,0
17641,76286,0
17642,76287,0
17643,76288,0
17644,76289,0
17645,76290,0
17646,76291,0
17647,76292,0
17648,76293,0
17649,76294,0
17650,76295,0
17651,76296,0
17652,76297,0
17653,76298,1
17654,76299,0
17655,76300,0
17656,76301,0
17657,76302,0
17658,76303,1
17659,76304,0
17660,76305,0
17661,76306,0
17662,76307,0
17663,76308,0
17664,76309,0
17665,76310,0
17666,76311,0
17667,76312,0
17668,76313,0
17669,76314,0
17670,76315,0
17671,76316,0
17672,76317,0
17673,76318,0
17674,76319,0
17675,76320,0
17676,76321,0
17677,76322,0
17678,76323,0
17679,76324,0
17680,76325,0
17681,76326,0
17682,76327,0
17683,76328,1
17684,76329,0
17685,76330,0
17686,76331,0
17687,76332,0
17688,76333,0
17689,76334,0
17690,76335,0
17691,76336,0
17692,76337,0
17693,76338,0
17694,76339,0
17695,76340,0
17696,76341,0
17697,76342,0
17698,76343,0
17699,76344,0
17700,76345,0
17701,76346,0
17702,76347,0
17703,76348,0
17704,76349,0
17705,76350,0
17706,76351,0
17707,76352,0
17708,76353,0
17709,76354,0
17710,76355,0
17711,76356,0
17712,76357,0
17713,76358,0
17714,76359,0
17715,76360,0
17716,76361,0
17717,76362,0
17718,76363,0
17719,76364,0
17720,76365,0
17721,76366,0
17722,76367,0
17723,76368,0
17724,76369,1
17725,76370,0
17726,76371,0
17727,76372,0
17728,76373,0
17729,76374,0
17730,76375,0
17731,76376,0
17732,76377,0
17733,76378,0
17734,76379,1
17735,76380,0
17736,76381,0
17737,76382,0
17738,76383,0
17739,76384,0
17740,76385,0
17741,76386,0
17742,76387,0
17743,76388,0
17744,76389,0
17745,76390,0
17746,76391,0
17747,76392,0
17748,76393,0
17749,76394,0
17750,76395,0
17751,76396,0
17752,76397,1
17753,76398,0
17754,76399,0
17755,76400,0
17756,76401,0
17757,76402,0
17758,76403,0
17759,76404,0
17760,76405,0
17761,76406,0
17762,76407,0
17763,76408,0
17764,76409,0
17765,76410,1
17766,76411,0
17767,76412,1
17768,76413,0
17769,76414,0
17770,76415,0
17771,76416,0
17772,76417,0
17773,76418,0
17774,76419,0
17775,76420,1
17776,76421,0
17777,76422,0
17778,76423,0
17779,76424,0
17780,76425,0
17781,76426,0
17782,76427,0
17783,76428,0
17784,76429,0
17785,76430,0
17786,76431,0
17787,76432,0
17788,76433,0
17789,76434,1
17790,76435,0
17791,76436,0
17792,76437,0
17793,76438,0
17794,76439,0
17795,76440,0
17796,76441,0
17797,76442,0
17798,76443,0
17799,76444,1
17800,76445,0
17801,76446,0
17802,76447,0
17803,76448,1
17804,76449,0
17805,76450,1
17806,76451,0
17807,76452,0
17808,76453,1
17809,76454,0
17810,76455,0
17811,76456,0
17812,76457,0
17813,76458,0
17814,76459,0
17815,76460,0
17816,76461,0
17817,76462,1
17818,76463,1
17819,76464,0
17820,76465,0
17821,76466,0
17822,76467,0
17823,76468,1
17824,76469,1
17825,76470,0
17826,76471,0
17827,76472,0
17828,76473,0
17829,76474,0
17830,76475,1
17831,76476,0
17832,76477,0
17833,76478,0
17834,76479,0
17835,76480,0
17836,76481,0
17837,76482,1
17838,76483,0
17839,76484,0
17840,76485,0
17841,76486,0
17842,76487,0
17843,76488,0
17844,76489,0
17845,76490,0
17846,76491,0
17847,76492,0
17848,76493,0
17849,76494,0
17850,76495,0
17851,76496,0
17852,76497,0
17853,76498,0
17854,76499,0
17855,76500,0
17856,76501,0
17857,76502,0
17858,76503,0
17859,76504,0
17860,76505,0
17861,76506,0
17862,76507,0
17863,76508,0
17864,76509,0
17865,76510,0
17866,76511,0
17867,76512,1
17868,76513,1
17869,76514,1
17870,76515,0
17871,76516,1
17872,76517,0
17873,76518,0
17874,76519,0
17875,76520,0
17876,76521,0
17877,76522,0
17878,76523,0
17879,76524,0
17880,76525,0
17881,76526,0
17882,76527,0
17883,76528,0
17884,76529,0
17885,76530,0
17886,76531,1
17887,76532,0
17888,76533,0
17889,76534,0
17890,76535,0
17891,76536,0
17892,76537,0
17893,76538,0
17894,76539,0
17895,76540,1
17896,76541,0
17897,76542,0
17898,76543,0
17899,76544,0
17900,76545,0
17901,76546,0
17902,76547,0
17903,76548,0
17904,76549,0
17905,76550,0
17906,76551,0
17907,76552,0
17908,76553,0
17909,76554,1
17910,76555,0
17911,76556,0
17912,76557,0
17913,76558,0
17914,76559,0
17915,76560,0
17916,76561,0
17917,76562,0
17918,76563,0
17919,76564,0
17920,76565,0
17921,76566,0
17922,76567,0
17923,76568,0
17924,76569,1
17925,76570,0
17926,76571,0
17927,76572,0
17928,76573,0
17929,76574,0
17930,76575,0
17931,76576,0
17932,76577,0
17933,76578,0
17934,76579,0
17935,76580,0
17936,76581,0
17937,76582,0
17938,76583,0
17939,76584,1
17940,76585,0
17941,76586,0
17942,76587,0
17943,76588,0
17944,76589,0
17945,76590,1
17946,76591,0
17947,76592,0
17948,76593,0
17949,76594,0
17950,76595,0
17951,76596,0
17952,76597,0
17953,76598,1
17954,76599,0
17955,76600,1
17956,76601,0
17957,76602,0
17958,76603,0
17959,76604,0
17960,76605,0
17961,76606,0
17962,76607,0
17963,76608,1
17964,76609,0
17965,76610,0
17966,76611,0
17967,76612,0
17968,76613,0
17969,76614,0
17970,76615,0
17971,76616,0
17972,76617,0
17973,76618,0
17974,76619,0
17975,76620,0
17976,76621,0
17977,76622,0
17978,76623,1
17979,76624,0
17980,76625,0
17981,76626,0
17982,76627,0
17983,76628,0
17984,76629,1
17985,76630,0
17986,76631,0
17987,76632,0
17988,76633,0
17989,76634,0
17990,76635,0
17991,76636,1
17992,76637,0
17993,76638,0
17994,76639,0
17995,76640,0
17996,76641,0
17997,76642,0
17998,76643,1
17999,76644,0
18000,76645,0
18001,76646,0
18002,76647,0
18003,76648,0
18004,76649,0
18005,76650,0
18006,76651,0
18007,76652,0
18008,76653,1
18009,76654,1
18010,76655,0
18011,76656,0
18012,76657,0
18013,76658,0
18014,76659,0
18015,76660,0
18016,76661,0
18017,76662,0
18018,76663,0
18019,76664,0
18020,76665,0
18021,76666,0
18022,76667,0
18023,76668,0
18024,76669,0
18025,76670,0
18026,76671,0
18027,76672,0
18028,76673,1
18029,76674,0
18030,76675,0
18031,76676,0
18032,76677,0
18033,76678,0
18034,76679,0
18035,76680,0
18036,76681,0
18037,76682,0
18038,76683,0
18039,76684,0
18040,76685,0
18041,76686,0
18042,76687,0
18043,76688,0
18044,76689,1
18045,76690,0
18046,76691,1
18047,76692,0
18048,76693,0
18049,76694,0
18050,76695,0
18051,76696,0
18052,76697,0
18053,76698,0
18054,76699,0
18055,76700,0
18056,76701,0
18057,76702,0
18058,76703,0
18059,76704,0
18060,76705,0
18061,76706,0
18062,76707,1
18063,76708,0
18064,76709,0
18065,76710,0
18066,76711,0
18067,76712,0
18068,76713,0
18069,76714,0
18070,76715,0
18071,76716,0
18072,76717,0
18073,76718,0
18074,76719,0
18075,76720,0
18076,76721,1
18077,76722,0
18078,76723,0
18079,76724,0
18080,76725,1
18081,76726,0
18082,76727,0
18083,76728,0
18084,76729,0
18085,76730,0
18086,76731,0
18087,76732,0
18088,76733,0
18089,76734,0
18090,76735,0
18091,76736,0
18092,76737,0
18093,76738,0
18094,76739,0
18095,76740,0
18096,76741,0
18097,76742,0
18098,76743,0
18099,76744,0
18100,76745,0
18101,76746,0
18102,76747,0
18103,76748,0
18104,76749,0
18105,76750,0
18106,76751,0
18107,76752,0
18108,76753,0
18109,76754,0
18110,76755,0
18111,76756,0
18112,76757,0
18113,76758,0
18114,76759,0
18115,76760,0
18116,76761,0
18117,76762,0
18118,76763,0
18119,76764,0
18120,76765,1
18121,76766,0
18122,76767,0
18123,76768,0
18124,76769,0
18125,76770,0
18126,76771,0
18127,76772,0
18128,76773,0
18129,76774,0
18130,76775,0
18131,76776,1
18132,76777,0
18133,76778,0
18134,76779,0
18135,76780,1
18136,76781,0
18137,76782,0
18138,76783,0
18139,76784,0
18140,76785,0
18141,76786,0
18142,76787,0
18143,76788,0
18144,76789,0
18145,76790,0
18146,76791,0
18147,76792,0
18148,76793,0
18149,76794,0
18150,76795,0
18151,76796,0
18152,76797,0
18153,76798,0
18154,76799,0
18155,76800,0
18156,76801,0
18157,76802,0
18158,76803,0
18159,76804,1
18160,76805,0
18161,76806,0
18162,76807,0
18163,76808,0
18164,76809,0
18165,76810,0
18166,76811,0
18167,76812,0
18168,76813,0
18169,76814,0
18170,76815,0
18171,76816,1
18172,76817,0
18173,76818,0
18174,76819,0
18175,76820,0
18176,76821,1
18177,76822,0
18178,76823,0
18179,76824,1
18180,76825,0
18181,76826,0
18182,76827,0
18183,76828,0
18184,76829,0
18185,76830,0
18186,76831,0
18187,76832,0
18188,76833,1
18189,76834,0
18190,76835,0
18191,76836,0
18192,76837,0
18193,76838,0
18194,76839,0
18195,76840,0
18196,76841,0
18197,76842,0
18198,76843,0
18199,76844,0
18200,76845,0
18201,76846,0
18202,76847,0
18203,76848,0
18204,76849,0
18205,76850,0
18206,76851,0
18207,76852,0
18208,76853,0
18209,76854,0
18210,76855,0
18211,76856,0
18212,76857,0
18213,76858,0
18214,76859,0
18215,76860,0
18216,76861,0
18217,76862,0
18218,76863,0
18219,76864,0
18220,76865,0
18221,76866,0
18222,76867,0
18223,76868,0
18224,76869,0
18225,76870,1
18226,76871,0
18227,76872,0
18228,76873,0
18229,76874,1
18230,76875,0
18231,76876,0
18232,76877,0
18233,76878,0
18234,76879,0
18235,76880,0
18236,76881,1
18237,76882,0
18238,76883,0
18239,76884,0
18240,76885,0
18241,76886,0
18242,76887,0
18243,76888,0
18244,76889,0
18245,76890,0
18246,76891,0
18247,76892,0
18248,76893,0
18249,76894,0
18250,76895,0
18251,76896,0
18252,76897,0
18253,76898,0
18254,76899,0
18255,76900,0
18256,76901,0
18257,76902,0
18258,76903,0
18259,76904,0
18260,76905,0
18261,76906,0
18262,76907,0
18263,76908,0
18264,76909,0
18265,76910,0
18266,76911,0
18267,76912,0
18268,76913,0
18269,76914,0
18270,76915,0
18271,76916,0
18272,76917,0
18273,76918,0
18274,76919,0
18275,76920,0
18276,76921,0
18277,76922,0
18278,76923,0
18279,76924,0
18280,76925,1
18281,76926,0
18282,76927,0
18283,76928,0
18284,76929,0
18285,76930,0
18286,76931,0
18287,76932,0
18288,76933,0
18289,76934,0
18290,76935,0
18291,76936,0
18292,76937,1
18293,76938,0
18294,76939,1
18295,76940,0
18296,76941,0
18297,76942,0
